DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FREGSTAD_CP,2,2020,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FREGSTAD_CP,2,2021,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FREGSTAD_CP,9,2020,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FREGSTAD_CP,9,2021,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,1,2022,-224,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,1,2023,5,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,2,2022,48,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,2,2023,-158,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,9,2022,-176,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FSTAT_ADJUST,9,2023,-153,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,1,2019,-161,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,1,2020,-82,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,1,2021,-275,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,2,2019,-121,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,2,2020,-619,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,2,2021,-335,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,9,2019,-282,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,9,2020,-701,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOCESTAD_CP,9,2021,-610,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,1,2022,1216,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,1,2023,1631,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,2,2022,659,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,2,2023,407,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,9,2022,1875,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTAL_BAL,9,2023,2038,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,1,2020,589,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,1,2021,870,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,2,2020,201,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,2,2021,218,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,9,2020,790,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,FTOTBAL_CP,9,2021,1088,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,1,2019,1812,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,1,2020,1620,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,1,2021,2043,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,2,2019,1141,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,2,2020,915,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,2,2021,1299,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,9,2019,2953,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,9,2020,2535,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFDEREG_TOT,9,2021,3342,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,1,2019,2480,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,1,2020,2147,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,1,2021,2932,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,2,2019,1307,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,2,2020,1118,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,2,2021,1500,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,9,2019,3787,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,9,2020,3265,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF41,TFREG_TOT,9,2021,4432,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,1,2019,461,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,1,2020,318,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,1,2021,351,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,1,2022,1021,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,1,2023,883,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,2,2019,501,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,2,2020,274,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,2,2021,348,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,2,2022,1037,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,2,2023,1019,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,9,2019,962,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,9,2020,592,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,9,2021,699,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,9,2022,2058,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,ACQCITIZ,9,2023,1902,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,1,2019,-826,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,1,2020,-432,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,1,2021,-591,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,2,2019,-333,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,2,2020,-241,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,2,2021,-422,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,9,2019,-1159,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,9,2020,-673,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FBLOTHR,9,2021,-1013,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,1,2019,35,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,1,2020,34,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,1,2021,38,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,1,2022,55,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,1,2023,50,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,2,2019,35,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,2,2020,36,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,2,2021,37,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,2,2022,43,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,2,2023,36,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,9,2019,70,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,9,2020,70,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,9,2021,75,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,9,2022,98,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEATH,9,2023,86,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,1,2019,20327,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,1,2020,20761,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,1,2021,20406,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,1,2022,21033,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,1,2023,21475,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,2,2019,20788,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,2,2020,21531,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,2,2021,21641,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,2,2022,22832,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,2,2023,22960,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,9,2019,41115,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,9,2020,42292,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,9,2021,42047,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,9,2022,43865,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEC_CP,9,2023,44435,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,1,2019,1282,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,1,2020,1059,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,1,2021,1189,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,1,2022,950,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,1,2023,1148,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,2,2019,1037,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,2,2020,855,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,2,2021,975,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,2,2022,994,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,2,2023,1239,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,9,2019,2319,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,9,2020,1914,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,9,2021,2164,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,9,2022,1944,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEREGM,9,2023,2387,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,1,2019,227,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,1,2020,153,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,1,2021,238,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,1,2022,254,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,1,2023,158,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,2,2019,240,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,2,2020,159,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,2,2021,253,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,2,2022,232,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,2,2023,249,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,9,2019,467,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,9,2020,312,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,9,2021,491,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,9,2022,486,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDERGOTHC,9,2023,407,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,1,2019,1155,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,1,2020,595,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,1,2021,668,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,2,2019,533,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,2,2020,323,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,2,2021,447,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,9,2019,1688,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,9,2020,918,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FDEROTHR,9,2021,1115,,,FILTER__ITF4,TIPO_DATO15__FDEROTHR_N1,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,1,2019,19497,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,1,2020,19877,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,1,2021,19364,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,1,2022,19991,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,1,2023,20381,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,2,2019,20504,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,2,2020,21112,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,2,2021,21277,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,2,2022,22446,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,2,2023,22504,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,9,2019,40001,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,9,2020,40989,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,9,2021,40641,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,9,2022,42437,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FHOUSMEMB_CP,9,2023,42885,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,1,2019,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,1,2020,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,1,2021,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,1,2022,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,1,2023,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,2,2019,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,2,2020,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,2,2021,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,2,2022,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,2,2023,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,9,2019,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,9,2020,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,9,2021,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,9,2022,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FIDECTR,9,2023,0,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,1,2019,1191,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,1,2020,868,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,1,2021,1268,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,1,2022,1554,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,1,2023,1814,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,2,2019,1176,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,2,2020,904,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,2,2021,1551,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,2,2022,2335,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,2,2023,1807,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,9,2019,2367,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,9,2020,1772,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,9,2021,2819,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,9,2022,3889,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTNMIG,9,2023,3621,,,FILTER__ITF4,,,,,
IT1:29_316_DF_DCIS_POPSTRBIL1_1(1.0),A,ITF42,FINTRNMIGR,1,2019,-332,,,FILTER__ITF4,,,,,
