DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,CITIZENSHIP,TYPE_OF_COUPLE,HOUSEHOLD_TYPOLOGY,PRESENCE_IN_ITALY,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS,LANGUAGE,SATISFACTION_LIFE_WORK,DISCRIMINATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_TYPE_OF_COUPLE,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_PRESENCE_IN_ITALY,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS,NOTE_LANGUAGE,NOTE_SATISFACTION_LIFE_WORK,NOTE_DISCRIMINATION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y0-13,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,28.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y0-13,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,15.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y0-13,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,19.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,5.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,3.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,4.3,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,3.5,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,3.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y14-17,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,12.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,9.5,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,9.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,8,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,11.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y18-24,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,9.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,25,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,26.4,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,21.9,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,20.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,27.9,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y25-34,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,23.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,17.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,26.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,21.2,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,MA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,21.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,RO,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,25.8,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y35-44,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,22.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y45-54,AL,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,10.8,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y45-54,EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,13.3,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_1(1.0),A,IT,NFOR_PERCE,9,Y45-54,EXT_EU27,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,13.6,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
