DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,CITIZENSHIP,TYPE_OF_COUPLE,HOUSEHOLD_TYPOLOGY,PRESENCE_IN_ITALY,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS,LANGUAGE,SATISFACTION_LIFE_WORK,DISCRIMINATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_CITIZENSHIP,NOTE_TYPE_OF_COUPLE,NOTE_HOUSEHOLD_TYPOLOGY,NOTE_PRESENCE_IN_ITALY,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS,NOTE_LANGUAGE,NOTE_SATISFACTION_LIFE_WORK,NOTE_DISCRIMINATION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_50,99,ALL,ALL,ALL,ALL,2012,53.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_75,99,ALL,ALL,ALL,ALL,2012,55.1,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN2,99,ALL,ALL,ALL,ALL,2012,52.4,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN2_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,52.3,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1,99,ALL,ALL,ALL,ALL,2012,55.7,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN1_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_25,99,ALL,ALL,ALL,ALL,2012,43.7,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_50,99,ALL,ALL,ALL,ALL,2012,46.3,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_75,99,ALL,ALL,ALL,ALL,2012,44.9,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN2,99,ALL,ALL,ALL,ALL,2012,47.6,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN2_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN1_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_25,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_50,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_75,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITC,NFOR_PERCS,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN2,99,ALL,ALL,ALL,ALL,2012,100,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN2_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,516331,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1,99,ALL,ALL,ALL,ALL,2012,312573,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN1_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_25,99,ALL,ALL,ALL,ALL,2012,44520,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_50,99,ALL,ALL,ALL,ALL,2012,35676,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_75,99,ALL,ALL,ALL,ALL,2012,30298,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,1,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN2,99,ALL,ALL,ALL,ALL,2012,93262,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN2_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,573529,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1,99,ALL,ALL,ALL,ALL,2012,396135,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN1_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_25,99,ALL,ALL,ALL,ALL,2012,30879,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_50,99,ALL,ALL,ALL,ALL,2012,34503,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN1_75,99,ALL,ALL,ALL,ALL,2012,30182,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,2,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,GEN2,99,ALL,ALL,ALL,ALL,2012,81830,,,,,,,,,TIP_FAM__IT_HH_N1,PRES_LUOGO__GEN2_N1,,,,,,,,
IT1:29_956_DF_DCIS_CV_STRA_3(1.0),A,ITD,NFOR,9,TOTAL,WRL_X_ITA,COUP_FOR,FR_HH,ALL,99,ALL,ALL,ALL,ALL,2012,1089860,,,,,,,,,TIP_FAM__IT_HH_N1,,,,,,,,,
