DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,MOSTREL_CCITENSHIP,TYPE_RES_PERMIT_REASON,TYPE_RES_PERMIT,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_MOSTREL_CCITENSHIP,NOTE_TYPE_RES_PERMIT_REASON,NOTE_TYPE_RES_PERMIT,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AF,ALL,TOTAL,TOTAL,99,2024,14112,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2019,408913,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2020,400227,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2021,383459,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2022,405824,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2023,388104,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,LONGT,TOTAL,99,2024,375040,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2019,306803,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2020,268736,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2021,231240,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2022,252582,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2023,271225,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,NLONGT,TOTAL,99,2024,281000,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2019,715716,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2020,668963,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2021,614699,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2022,658406,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2023,659329,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR,ALL,TOTAL,TOTAL,99,2024,656040,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2019,6399,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2020,6167,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2021,5872,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2022,6361,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2023,6002,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,LONGT,TOTAL,99,2024,5751,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2019,7122,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2020,6669,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2021,5757,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2022,6124,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2023,6477,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,NLONGT,TOTAL,99,2024,7058,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2019,13521,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2020,12836,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2021,11629,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2022,12485,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2023,12479,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_C_S,ALL,TOTAL,TOTAL,99,2024,12809,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2019,6535,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2020,6301,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2021,6079,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2022,6501,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2023,6001,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,LONGT,TOTAL,99,2024,5724,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2019,16271,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2020,12927,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2021,11365,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2022,11586,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2023,11889,,,,,,,,,,,,,
IT1:29_348_DF_DCIS_PERMSOGG1_1(1.0),A,IT,RESPER,1,AFR_E,ALL,NLONGT,TOTAL,99,2024,11121,,,,,,,,,,,,,
