DATAFLOW,FREQ,REF_AREA,DATA_TYPE,CHANGE_OF_RESIDENCE,CITIZENSHIP,SEX,AGE,TERRITORY_NEXT_RESID,COUNTRY_PREV_RESID,COUNTRY_NEXT_RESID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_CHANGE_OF_RESIDENCE,NOTE_CITIZENSHIP,NOTE_SEX,NOTE_AGE,NOTE_TERRITORY_NEXT_RESID,NOTE_COUNTRY_PREV_RESID,NOTE_COUNTRY_NEXT_RESID,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y18-39,ITTOT,X1033,X1033,2023,1500,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y40-64,ITTOT,X1033,X1033,2019,665,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y40-64,ITTOT,X1033,X1033,2020,482,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y40-64,ITTOT,X1033,X1033,2021,679,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y40-64,ITTOT,X1033,X1033,2022,929,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,2,Y40-64,ITTOT,X1033,X1033,2023,1059,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,TOTAL,ITTOT,X1033,X1033,2019,2914,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,TOTAL,ITTOT,X1033,X1033,2020,2069,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,TOTAL,ITTOT,X1033,X1033,2021,2603,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,TOTAL,ITTOT,X1033,X1033,2022,3770,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,TOTAL,ITTOT,X1033,X1033,2023,4633,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_GE65,ITTOT,X1033,X1033,2019,175,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_GE65,ITTOT,X1033,X1033,2020,113,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_GE65,ITTOT,X1033,X1033,2021,174,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_GE65,ITTOT,X1033,X1033,2022,260,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_GE65,ITTOT,X1033,X1033,2023,267,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_UN17,ITTOT,X1033,X1033,2019,509,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_UN17,ITTOT,X1033,X1033,2020,269,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_UN17,ITTOT,X1033,X1033,2021,355,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_UN17,ITTOT,X1033,X1033,2022,594,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y_UN17,ITTOT,X1033,X1033,2023,722,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y18-39,ITTOT,X1033,X1033,2019,1408,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y18-39,ITTOT,X1033,X1033,2020,1087,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y18-39,ITTOT,X1033,X1033,2021,1264,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y18-39,ITTOT,X1033,X1033,2022,1656,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y18-39,ITTOT,X1033,X1033,2023,2111,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y40-64,ITTOT,X1033,X1033,2019,822,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y40-64,ITTOT,X1033,X1033,2020,600,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y40-64,ITTOT,X1033,X1033,2021,810,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y40-64,ITTOT,X1033,X1033,2022,1260,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RU,9,Y40-64,ITTOT,X1033,X1033,2023,1533,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,TOTAL,ITTOT,X1033,X1033,2019,25,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,TOTAL,ITTOT,X1033,X1033,2020,17,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,TOTAL,ITTOT,X1033,X1033,2021,27,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,TOTAL,ITTOT,X1033,X1033,2022,23,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,TOTAL,ITTOT,X1033,X1033,2023,38,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y_UN17,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y_UN17,ITTOT,X1033,X1033,2022,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y_UN17,ITTOT,X1033,X1033,2023,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y18-39,ITTOT,X1033,X1033,2019,16,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y18-39,ITTOT,X1033,X1033,2020,11,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y18-39,ITTOT,X1033,X1033,2021,24,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y18-39,ITTOT,X1033,X1033,2022,16,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y18-39,ITTOT,X1033,X1033,2023,28,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y40-64,ITTOT,X1033,X1033,2019,9,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y40-64,ITTOT,X1033,X1033,2020,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y40-64,ITTOT,X1033,X1033,2021,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y40-64,ITTOT,X1033,X1033,2022,6,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,1,Y40-64,ITTOT,X1033,X1033,2023,9,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,TOTAL,ITTOT,X1033,X1033,2019,33,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,TOTAL,ITTOT,X1033,X1033,2020,24,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,TOTAL,ITTOT,X1033,X1033,2021,42,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,TOTAL,ITTOT,X1033,X1033,2022,36,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,TOTAL,ITTOT,X1033,X1033,2023,60,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_GE65,ITTOT,X1033,X1033,2019,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_GE65,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_GE65,ITTOT,X1033,X1033,2021,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_GE65,ITTOT,X1033,X1033,2023,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_UN17,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y_UN17,ITTOT,X1033,X1033,2022,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y18-39,ITTOT,X1033,X1033,2019,24,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y18-39,ITTOT,X1033,X1033,2020,18,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y18-39,ITTOT,X1033,X1033,2021,27,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y18-39,ITTOT,X1033,X1033,2022,23,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y18-39,ITTOT,X1033,X1033,2023,46,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y40-64,ITTOT,X1033,X1033,2019,7,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y40-64,ITTOT,X1033,X1033,2020,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y40-64,ITTOT,X1033,X1033,2021,14,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y40-64,ITTOT,X1033,X1033,2022,11,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,2,Y40-64,ITTOT,X1033,X1033,2023,13,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,TOTAL,ITTOT,X1033,X1033,2019,58,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,TOTAL,ITTOT,X1033,X1033,2020,41,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,TOTAL,ITTOT,X1033,X1033,2021,69,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,TOTAL,ITTOT,X1033,X1033,2022,59,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,TOTAL,ITTOT,X1033,X1033,2023,98,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_GE65,ITTOT,X1033,X1033,2019,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_GE65,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_GE65,ITTOT,X1033,X1033,2021,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_GE65,ITTOT,X1033,X1033,2023,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_UN17,ITTOT,X1033,X1033,2020,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_UN17,ITTOT,X1033,X1033,2022,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y_UN17,ITTOT,X1033,X1033,2023,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y18-39,ITTOT,X1033,X1033,2019,40,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y18-39,ITTOT,X1033,X1033,2020,29,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y18-39,ITTOT,X1033,X1033,2021,51,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y18-39,ITTOT,X1033,X1033,2022,39,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y18-39,ITTOT,X1033,X1033,2023,74,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y40-64,ITTOT,X1033,X1033,2019,16,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y40-64,ITTOT,X1033,X1033,2020,9,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y40-64,ITTOT,X1033,X1033,2021,17,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y40-64,ITTOT,X1033,X1033,2022,17,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,RW,9,Y40-64,ITTOT,X1033,X1033,2023,22,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,TOTAL,ITTOT,X1033,X1033,2019,12,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,TOTAL,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,TOTAL,ITTOT,X1033,X1033,2021,11,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,TOTAL,ITTOT,X1033,X1033,2022,19,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,TOTAL,ITTOT,X1033,X1033,2023,17,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y_GE65,ITTOT,X1033,X1033,2022,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y_UN17,ITTOT,X1033,X1033,2019,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y_UN17,ITTOT,X1033,X1033,2021,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y_UN17,ITTOT,X1033,X1033,2022,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y_UN17,ITTOT,X1033,X1033,2023,7,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y18-39,ITTOT,X1033,X1033,2019,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y18-39,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y18-39,ITTOT,X1033,X1033,2021,7,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y18-39,ITTOT,X1033,X1033,2022,12,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y18-39,ITTOT,X1033,X1033,2023,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y40-64,ITTOT,X1033,X1033,2019,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y40-64,ITTOT,X1033,X1033,2021,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y40-64,ITTOT,X1033,X1033,2022,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,1,Y40-64,ITTOT,X1033,X1033,2023,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,TOTAL,ITTOT,X1033,X1033,2019,9,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,TOTAL,ITTOT,X1033,X1033,2020,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,TOTAL,ITTOT,X1033,X1033,2021,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,TOTAL,ITTOT,X1033,X1033,2022,6,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,TOTAL,ITTOT,X1033,X1033,2023,15,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y_UN17,ITTOT,X1033,X1033,2019,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y_UN17,ITTOT,X1033,X1033,2023,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y18-39,ITTOT,X1033,X1033,2019,7,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y18-39,ITTOT,X1033,X1033,2020,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y18-39,ITTOT,X1033,X1033,2021,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y18-39,ITTOT,X1033,X1033,2022,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y18-39,ITTOT,X1033,X1033,2023,9,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y40-64,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y40-64,ITTOT,X1033,X1033,2022,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,2,Y40-64,ITTOT,X1033,X1033,2023,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,TOTAL,ITTOT,X1033,X1033,2019,21,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,TOTAL,ITTOT,X1033,X1033,2020,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,TOTAL,ITTOT,X1033,X1033,2021,14,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,TOTAL,ITTOT,X1033,X1033,2022,25,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,TOTAL,ITTOT,X1033,X1033,2023,32,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y_GE65,ITTOT,X1033,X1033,2022,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y_UN17,ITTOT,X1033,X1033,2019,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y_UN17,ITTOT,X1033,X1033,2021,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y_UN17,ITTOT,X1033,X1033,2022,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y_UN17,ITTOT,X1033,X1033,2023,10,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y18-39,ITTOT,X1033,X1033,2019,12,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y18-39,ITTOT,X1033,X1033,2020,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y18-39,ITTOT,X1033,X1033,2021,10,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y18-39,ITTOT,X1033,X1033,2022,16,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y18-39,ITTOT,X1033,X1033,2023,14,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y40-64,ITTOT,X1033,X1033,2019,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y40-64,ITTOT,X1033,X1033,2020,1,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y40-64,ITTOT,X1033,X1033,2021,2,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,SA,9,Y40-64,ITTOT,X1033,X1033,2022,6,,,,,,,,,,,,,,
