"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","US","United States","ALL1","international protection","2022","2022",2,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","US","United States","ALL1","international protection","2023","2023",1,,
"ITF65","Reggio di Calabria","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",4,,
"ITF65","Reggio di Calabria","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",9,,
"ITF65","Reggio di Calabria","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",9,,
"ITE21","Perugia","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",211,,
"ITE21","Perugia","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",130,,
"ITE21","Perugia","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",334,,
"ITE21","Perugia","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",1870,,
"ITE21","Perugia","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",1450,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",13,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",4,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",6,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",13,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",31,,
"ITD54","Modena","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",116,,
"ITD54","Modena","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",109,,
"ITD54","Modena","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",264,,
"ITD54","Modena","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",1020,,
"ITD54","Modena","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",1135,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",125,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",79,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",227,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",852,,
"ITF45","Lecce","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",682,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",165,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",74,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",184,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",279,,
"ITF3","Campania","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",247,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",645,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",260,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",720,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",4299,,
"ITD55","Bologna","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",2448,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",50,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",17,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",71,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",424,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",136,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2019","2019",10,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2020","2020",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2021","2021",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2023","2023",13,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",468,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",285,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",558,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",13874,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",3486,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",1,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",6,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",10,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",7,,
"ITE12","Lucca","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",6,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",12,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",5,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",22,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",18,,
"ITG14","Agrigento","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",42,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",20,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",16,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",13,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",16,,
"ITC4A","Cremona","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",7,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",29,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",17,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",25,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",32,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",32,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",994,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",193,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",641,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",3729,,
"ITF33","Napoli","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",2228,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",87,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",64,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",66,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",137,,
"ITD5","Emilia-Romagna","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",223,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",42,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",28,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",39,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",616,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",624,,
"ITG28","Oristano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",13,,
"ITG28","Oristano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",1,,
"ITG28","Oristano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",34,,
"ITG28","Oristano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",137,,
"ITG28","Oristano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",296,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",27,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",50,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",59,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",1326,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",389,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",34,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",5,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",60,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",483,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",252,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",16,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",3,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",12,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",14,,
"ITE22","Terni","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",13,,
"ITF14","Chieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",10,,
"ITF14","Chieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",7,,
"ITF14","Chieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",10,,
"ITF14","Chieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",522,,
"ITF14","Chieti","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",101,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",747,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",538,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",939,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",7214,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",3247,,
"ITG12","Palermo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",529,,
"ITG12","Palermo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",82,,
"ITG12","Palermo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",289,,
"ITG12","Palermo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",1471,,
"ITG12","Palermo","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",1129,,
"ITE13","Pistoia","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",2,,
"ITE13","Pistoia","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",1,,
"ITE13","Pistoia","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",1,,
"ITE13","Pistoia","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",2,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",139,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",94,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",486,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",857,,
"ITF2","Molise","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",840,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",272,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",249,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",405,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",957,,
"ITE42","Rieti","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",845,,
"ITF32","Benevento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2019","2019",6,,
"ITF32","Benevento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2020","2020",1,,
"ITF32","Benevento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",1,,
"ITF32","Benevento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2023","2023",7,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",2866,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",986,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",2219,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",8903,,
"ITG","Isole","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",7851,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",2612,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",1491,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",3640,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",16734,,
"ITC45","Milano","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",12006,,
"ITF12","Teramo","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",68,,
"ITF12","Teramo","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",69,,
"ITF12","Teramo","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",148,,
"ITF12","Teramo","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",1105,,
"ITF12","Teramo","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",809,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2019","2019",5,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2021","2021",3,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",8,,
"ITC12","Vercelli","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2023","2023",10,,
"ITE34","Ascoli Piceno","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2019","2019",324,,
"ITE34","Ascoli Piceno","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2020","2020",152,,
"ITE34","Ascoli Piceno","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2021","2021",295,,
"ITE34","Ascoli Piceno","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2022","2022",758,,
"ITE34","Ascoli Piceno","INFLNONEU","annual inflows of non-EU citizens","1","males","WORLD","All countries of the world","ALL1","international protection","2023","2023",653,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",10,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",4,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",4,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",13,,
"ITF13","Pescara","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",15,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2019","2019",33,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2020","2020",15,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2021","2021",14,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2022","2022",10177,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","2","females","UA","Ukraine","ALL1","international protection","2023","2023",1182,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",2494,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",1162,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",2367,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",17010,,
"ITE4","Lazio","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",5531,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2019","2019",52,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2020","2020",26,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2021","2021",24,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2022","2022",23,,
"ITE14","Firenze","INFLNONEU","annual inflows of non-EU citizens","1","males","X777","Other countries","ALL1","international protection","2023","2023",23,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2019","2019",1913,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2020","2020",781,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2021","2021",1535,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2022","2022",11794,,
"ITE43","Roma","INFLNONEU","annual inflows of non-EU citizens","9","total","WORLD","All countries of the world","ALL1","international protection","2023","2023",2902,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2019","2019",25,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2020","2020",17,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2021","2021",22,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2022","2022",23,,
"ITF22","Campobasso","INFLNONEU","annual inflows of non-EU citizens","9","total","X777","Other countries","ALL1","international protection","2023","2023",21,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2019","2019",6,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2020","2020",3,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2021","2021",7,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2022","2022",13,,
"ITD2","Provincia Autonoma Trento","INFLNONEU","annual inflows of non-EU citizens","2","females","X777","Other countries","ALL1","international protection","2023","2023",8,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",235,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",133,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",196,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",4499,,
"ITC3","Liguria","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2023","2023",1397,,
"ITF52","Matera","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2019","2019",6,,
"ITF52","Matera","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2020","2020",4,,
"ITF52","Matera","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2021","2021",13,,
"ITF52","Matera","INFLNONEU","annual inflows of non-EU citizens","2","females","WORLD","All countries of the world","ALL1","international protection","2022","2022",275,,
