"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","REGIME_ORARIO","Full-time/Part-time","TIME","Select time","Value","Flag Codes","Flags"
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",361.575,,
"ITC","Nord-ovest","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",372.693,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",299.37,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",279.674,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",299.305,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",306.844,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",311.658,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",299.165,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",286.626,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",299.369,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",308.586,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",302.077,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",309.561,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",338.652,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",333.376,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",283.231,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",307.388,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",312.329,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",335.297,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",330.738,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",341.888,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",345.743,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",336.238,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",323.887,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",326.658,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",338.893,,
"ITD","Nord-est","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",344.066,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",134.485,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",141.532,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",145.147,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",130.249,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",121.013,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",128.659,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",130.079,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",146.969,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",117.081,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",120.509,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",122.445,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",123.559,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",119.623,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",109.116,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",114.441,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",130.875,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",135.35,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",117.377,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",128.395,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",131.067,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",117.396,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",109.968,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",125.278,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",121.465,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",121.782,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",267.308,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",276.344,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",275.271,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",255.994,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",261.624,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",241.416,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",244.351,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",250.333,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",247.714,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",223.267,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",253.496,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",275.757,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",268.763,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",222.522,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",263.642,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",258.867,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",268.954,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",260.523,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",278.847,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",291.78,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",271.879,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",252.922,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",266.271,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",279.89,,
"ITD","Nord-est","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",275.969,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",285.049,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",276.562,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",284.144,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",284.666,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",294.823,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",263.964,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",255.915,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",275.75,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",263.008,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",261.182,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",267.215,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",289.932,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",289.588,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",245.36,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",258.204,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",283.289,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",282.009,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",284.778,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",298.063,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",293.465,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",283.422,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",284.688,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",283.432,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",295.026,,
"ITE","Centro (I)","1","males","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",295.208,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",172.672,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",172.591,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",174.935,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",161.625,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",181.537,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",163.762,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",153.075,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",173.422,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",166.757,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",161.796,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",155.734,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",159.19,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",155.665,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",155.369,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",154.641,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",145.151,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",167.775,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",178.335,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",163.318,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",149.329,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",145.78,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",149.957,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",154.955,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",154.294,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",163.455,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",283.71,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",275.454,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",279.203,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",275.252,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",304.932,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",249.669,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",238.889,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",252.823,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",256.221,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",250.744,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",248.47,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",255.276,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",249.875,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",243.326,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",245.345,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",250.051,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",255.157,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",267.062,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",269.461,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",255.624,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",228.957,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",237.163,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",252.126,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",260.226,,
"ITE","Centro (I)","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",249.988,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",88.052,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",78.887,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",82.874,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",100.683,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",89.764,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",88.189,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q2","Q2-2020",80.478,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q1","Q1-2020",84.025,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q3","Q3-2020",86.406,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2020-Q4","Q4-2020",101.848,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021","2021",91.811,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022","2022",97.791,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023","2023",86.167,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q1","Q1-2021",94.288,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q2","Q2-2021",77.914,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q3","Q3-2021",93.532,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2021-Q4","Q4-2021",101.51,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q1","Q1-2022",91.04,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q2","Q2-2022",99.273,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q3","Q3-2022",106.182,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2022-Q4","Q4-2022",94.671,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q1","Q1-2023",80.281,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q2","Q2-2023",88.723,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q3","Q3-2023",87.661,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","2","part-time","2023-Q4","Q4-2023",88.004,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019","2019",150.882,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q1","Q1-2019",145.44,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q2","Q2-2019",146.943,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q4","Q4-2019",151.584,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2019-Q3","Q3-2019",159.561,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020","2020",131.464,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q2","Q2-2020",119.545,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q1","Q1-2020",117.321,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q3","Q3-2020",147.601,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2020-Q4","Q4-2020",141.388,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021","2021",130.112,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022","2022",122.674,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023","2023",120.365,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q1","Q1-2021",128.494,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q2","Q2-2021",114.227,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q3","Q3-2021",142.517,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2021-Q4","Q4-2021",135.208,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q1","Q1-2022",121.537,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q2","Q2-2022",109.525,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q3","Q3-2022",135.166,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2022-Q4","Q4-2022",124.467,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q1","Q1-2023",108.495,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q2","Q2-2023",116.312,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q3","Q3-2023",124.078,,
"ITFG","Mezzogiorno","2","females","Y15-89","15-89 years","FRG","foreign","9","total","2023-Q4","Q4-2023",132.576,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2019","2019",1771.368,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q1","Q1-2019",1725.919,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q2","Q2-2019",1777.772,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q4","Q4-2019",1753.859,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2019-Q3","Q3-2019",1827.921,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2020","2020",1633.928,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q2","Q2-2020",1579.667,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q1","Q1-2020",1639.361,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q3","Q3-2020",1698.581,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2020-Q4","Q4-2020",1618.105,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2021","2021",1689.697,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2022","2022",1795.71,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2023","2023",1818.326,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q1","Q1-2021",1555.216,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q2","Q2-2021",1665.581,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q3","Q3-2021",1753.792,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2021-Q4","Q4-2021",1784.199,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q1","Q1-2022",1753.388,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q2","Q2-2022",1796.299,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q3","Q3-2022",1833.041,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2022-Q4","Q4-2022",1800.111,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q1","Q1-2023",1743.138,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q2","Q2-2023",1786.197,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q3","Q3-2023",1870.506,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","1","full-time","2023-Q4","Q4-2023",1873.461,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2019","2019",437.342,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q1","Q1-2019",434.642,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q2","Q2-2019",435.833,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q4","Q4-2019",443.428,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2019-Q3","Q3-2019",435.465,,
"IT","Italy","2","females","Y15-89","15-89 years","FRG","foreign","2","part-time","2020","2020",394.647,,
